7680	1728
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
6463	6472
6246	6448
6093	6553
5919	6590
5881	6622
1525	6634
1309	6650
1203	6666
1116	6681
1060	6686
1060	6698
1031	6702
1025	6708
1017	6715
1010	6714
1005	6725
1001	6728
995	6731
987	6732
977	6737
977	6740
973	6744
971	6749
965	6750
961	6753
957	6760
952	6760
948	6767
949	6769
947	6769
943	6772
939	6778
931	6782
929	6783
925	6782
922	6786
921	6788
919	6789
919	6792
917	6795
915	6797
911	6798
908	6802
906	6803
903	6806
902	6807
903	6808
899	6810
898	6814
890	6816
888	6816
887	6817
887	6818
886	6818
885	6822
881	6823
883	6827
879	6826
876	6824
875	6830
873	6828
871	6831
869	6832
866	6834
867	6836
865	6836
863	6837
862	6841
861	6839
859	6841
855	6843
856	6845
853	6846
852	6847
849	6847
847	6850
845	6852
841	6852
841	6851
836	6855
835	6856
833	6857
829	6856
829	6859
826	6861
825	6861
826	6864
825	6865
825	6866
822	6865
821	6866
819	6869
819	6868
817	6872
817	6870
816	6873
815	6874
813	6875
811	6874
810	6878
809	6880
808	6880
808	6882
807	6882
805	6885
802	6883
802	6884
801	6884
799	6889
799	6890
799	6890
796	6892
795	6892
794	6895
793	6894
792	6897
791	6897
788	6898
787	6900
786	6902
784	6902
783	6902
781	6904
779	6906
779	6906
777	6906
777	6907
775	6909
774	6910
773	6911
770	6911
770	6913
768	6913
768	6916
765	6916
764	6918
763	6920
762	6921
759	6922
758	6924
756	6922
756	6924
755	6926
753	6928
753	6928
750	6930
748	6929
746	6931
747	6933
745	6932
743	6932
741	6934
741	6937
739	6936
737	6938
737	6939
735	6938
734	6941
733	6941
729	6942
732	6943
731	6944
727	6944
728	6947
724	6946
725	6948
725	6949
716	6951
715	6952
719	6950
711	6952
709	6954
709	6953
707	6955
707	6956
703	6958
706	6957
701	6958
699	6958
698	6960
698	6960
698	6962
696	6962
695	6964
693	6963
690	6965
691	6966
689	6967
689	6968
689	6968
686	6968
685	6970
685	6970
683	6972
684	6972
681	6975
679	6976
679	6975
679	6975
677	6978
675	6978
675	6978
674	6980
673	6981
671	6982
671	6982
670	6982
669	6984
667	6985
666	6986
665	6988
664	6989
663	6990
662	6991
661	6990
659	6992
659	6993
657	6994
657	6995
655	6996
654	6998
653	6996
653	6998
650	6999
651	7000
650	7002
647	7003
645	7003
646	7004
645	7004
645	7006
641	7006
640	7009
640	7010
640	7008
640	7011
640	7013
639	7012
639	7014
637	7015
636	7015
635	7016
634	7017
632	7019
631	7020
631	7020
629	7021
628	7023
627	7023
626	7024
626	7027
623	7026
623	7027
623	7027
621	7028
620	7031
