15456 10656
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4898	5073
4853	10304
4808	10304
4764	11047
3850	11204
3694	11603
3598	11608
3564	11763
3516	11780
3467	11797
3418	11813
3399	11830
3392	11847
3386	11864
3380	11881
3373	11897
3367	11914
3361	11931
3355	11944
3348	11953
3342	11963
3336	11972
3330	11981
3323	11990
3317	12000
3311	12009
3305	12018
3298	12028
3292	12037
3286	12046
3280	12055
3273	12065
3267	12074
3261	12083
3254	12089
3249	12096
3244	12102
3240	12109
3235	12115
3231	12122
3227	12128
3222	12134
3218	12141
3213	12147
3209	12154
3204	12160
3200	12167
3196	12173
3191	12180
3187	12186
3182	12192
3178	12199
3173	12205
3169	12212
3165	12218
3160	12225
3156	12231
3151	12237
3147	12244
3143	12250
3138	12257
3134	12263
3129	12270
3125	12276
3120	12283
3116	12289
3112	12295
3107	12302
3103	12308
3098	12315
3094	12321
3089	12328
3085	12334
3081	12340
3077	12344
3073	12349
3068	12354
3064	12359
3060	12363
3056	12368
3052	12373
3048	12378
3044	12382
3040	12387
3035	12392
3031	12397
3027	12401
3023	12406
3019	12411
3015	12416
3011	12420
3007	12425
3002	12430
2998	12435
2994	12439
2990	12444
2986	12449
2982	12454
2978	12458
2974	12463
2969	12468
2965	12473
2961	12477
2957	12482
2953	12487
2949	12491
2945	12496
2941	12501
2936	12505
2932	12509
2928	12513
2924	12517
2920	12521
2916	12524
2912	12528
2908	12532
2903	12536
2899	12540
2895	12544
2891	12547
2887	12551
2883	12555
2879	12559
2875	12563
2871	12566
2866	12570
2861	12574
2857	12578
2852	12582
2847	12585
2842	12589
2838	12593
2833	12597
2828	12601
2824	12604
2819	12608
2814	12612
2810	12616
2805	12620
2800	12623
2796	12627
2791	12631
2786	12635
2782	12639
2777	12642
2772	12645
2768	12648
2763	12651
2758	12654
2754	12657
2749	12660
2744	12663
2739	12666
2735	12669
2730	12672
2725	12675
2721	12678
2716	12681
2711	12684
2708	12687
2705	12690
2702	12694
2699	12697
2696	12700
2693	12703
2690	12706
2687	12709
2684	12712
2681	12715
2678	12718
2675	12721
2672	12724
2669	12727
2666	12730
2663	12733
2660	12736
2657	12739
2654	12742
2651	12745
2648	12748
2645	12752
2642	12755
2639	12758
2636	12761
2633	12764
2630	12767
2627	12769
2624	12772
2621	12775
2618	12777
2615	12780
2612	12783
2609	12786
2606	12788
2603	12791
2600	12794
2597	12796
2594	12799
2591	12802
2588	12804
2585	12807
2574	12810
2569	12812
2564	12815
2560	12818
2555	12821
2550	12823
2545	12826
2542	12829
2539	12831
2537	12834
2534	12837
2531	12839
2528	12842
